Iteration,Loss
1195,-13531.353515625
1196,-13472.8447265625
1197,-13506.921875
1198,-13553.0546875
1199,-13484.447265625
1200,-13635.984375
1201,-13650.2470703125
1202,-13495.029296875
1203,-13617.83984375
1204,-13604.2783203125
1205,-13490.150390625
1206,-13617.3759765625
1207,-13672.88671875
1208,-13669.787109375
1209,-13767.62890625
1210,-13647.166015625
1211,-13702.9931640625
1212,-13751.98046875
1213,-13528.2919921875
1214,-13677.7080078125
1215,-13557.96875
1216,-13733.0234375
1217,-13651.150390625
1218,-13618.900390625
1219,-13608.20703125
1220,-13521.24609375
1221,-13802.27734375
1222,-13443.2392578125
1223,-13569.880859375
1224,-13772.3505859375
1225,-13515.74609375
1226,-13623.634765625
1227,-13642.6630859375
1228,-13620.75
1229,-13843.943359375
1230,-13636.40234375
1231,-13783.693359375
1232,-13674.9296875
1233,-13423.779296875
1234,-13728.2373046875
1235,-13035.205078125
1236,-13612.10546875
1237,-13304.5849609375
1238,-13687.205078125
1239,-13377.5234375
1240,-13528.30859375
1241,-13641.837890625
1242,-13549.3154296875
1243,-13751.0078125
1244,-13653.3701171875
1245,-13719.361328125
1246,-13661.40625
1247,-13678.486328125
1248,-13590.90625
1249,-13862.80078125
1250,-13605.701171875
1251,-13686.0673828125
1252,-13779.5009765625
1253,-13918.9453125
1254,-13723.1455078125
1255,-13830.3515625
1256,-13811.361328125
1257,-13845.8857421875
1258,-13732.888671875
1259,-13760.35546875
1260,-13867.10546875
1261,-13826.8173828125
1262,-13925.279296875
1263,-13981.4453125
1264,-13861.693359375
1265,-13963.466796875
1266,-13646.3984375
1267,-13860.12109375
1268,-13713.2421875
1269,-13775.66796875
1270,-13810.1474609375
1271,-13711.732421875
1272,-13869.7734375
1273,-13856.4130859375
1274,-13788.560546875
1275,-13787.220703125
1276,-13947.927734375
1277,-13964.337890625
1278,-13956.8671875
1279,-13946.529296875
1280,-13981.6884765625
1281,-13931.263671875
1282,-13871.2822265625
1283,-13864.341796875
1284,-13919.390625
1285,-13944.0185546875
1286,-13896.6806640625
1287,-13837.75
1288,-13868.14453125
1289,-13889.408203125
1290,-13804.3037109375
1291,-13660.5703125
